final_kills,secondary_uniques,staff_pieces,total_drops,drop_rate,staff_drop_rate,kill_time_mins,total_log_hours,staff_gp,staff_gp_per_hour,quant
6586,24,14,38,173.31578947368422,470.42857142857144,13172,219.53333333333333,4666666666.666666,21.25721226844822,7
1277,6,3,9,141.88888888888889,425.6666666666667,2554,42.56666666666667,1000000000,23.49256068911511,3
1804,9,4,13,138.76923076923077,451,3608,60.13333333333333,1333333333.3333333,22.172949002217294,4
3198,15,3,18,177.66666666666666,1066,6396,106.6,1000000000,9.380863039399626,5
1783,4,7,11,162.0909090909091,254.71428571428572,3566,59.43333333333333,2333333333.333333,39.259674705552435,4
1216,7,3,10,121.6,405.3333333333333,2432,40.53333333333333,1000000000,24.67105263157895,3
2942,16,3,19,154.8421052631579,980.6666666666666,5884,98.06666666666666,1000000000,10.197144799456153,5
1742,7,3,10,174.2,580.6666666666666,3484,58.06666666666667,1000000000,17.22158438576349,4
3806,11,6,17,223.88235294117646,634.3333333333334,7612,126.86666666666666,2000000000,15.764582238570679,5
1645,11,5,16,102.8125,329,3290,54.833333333333336,1666666666.6666665,30.395136778115496,4
2414,8,8,16,150.875,301.75,4828,80.46666666666667,2666666666.6666665,33.140016570008285,4
1634,8,6,14,116.71428571428571,272.3333333333333,3268,54.46666666666667,2000000000,36.71970624235006,4
1037,3,3,6,172.83333333333334,345.6666666666667,2074,34.56666666666667,1000000000,28.929604628736737,3
1015,6,4,10,101.5,253.75,2030,33.833333333333336,1333333333.3333333,39.408866995073886,3
1648,12,7,19,86.73684210526316,235.42857142857142,3296,54.93333333333333,2333333333.333333,42.4757281553398,4
2344,10,3,13,180.30769230769232,781.3333333333334,4688,78.13333333333334,1000000000,12.798634812286688,4
1037,3,3,6,172.83333333333334,345.6666666666667,2074,34.56666666666667,1000000000,28.929604628736737,3
1344,6,3,9,149.33333333333334,448,2688,44.8,1000000000,22.321428571428573,3
1044,6,3,9,116,348,2088,34.8,1000000000,28.73563218390805,3
2955,10,6,16,184.6875,492.5,5910,98.5,2000000000,20.304568527918782,5
1043,4,4,8,130.375,260.75,2086,34.766666666666666,1333333333.3333333,38.35091083413231,3
1213,8,3,11,110.27272727272727,404.3333333333333,2426,40.43333333333333,1000000000,24.732069249793902,3
2069,9,5,14,147.78571428571428,413.8,4138,68.96666666666667,1666666666.6666665,24.166263895601737,4
1538,8,3,11,139.8181818181818,512.6666666666666,3076,51.266666666666666,1000000000,19.50585175552666,3
930,6,3,9,103.33333333333333,310,1860,31,1000000000,32.25806451612903,3
1934,6,4,10,193.4,483.5,3868,64.46666666666667,1333333333.3333333,20.682523267838675,4
1855,9,3,12,154.58333333333334,618.3333333333334,3710,61.833333333333336,1000000000,16.172506738544474,4
2097,9,3,12,174.75,699,4194,69.9,1000000000,14.30615164520744,4
1738,10,9,19,91.47368421052632,193.11111111111111,3476,57.93333333333333,3000000000,51.78365937859609,4
2184,13,3,16,136.5,728,4368,72.8,1000000000,13.736263736263737,4
1781,8,4,12,148.41666666666666,445.25,3562,59.36666666666667,1333333333.3333333,22.459292532285232,4
1215,9,3,12,101.25,405,2430,40.5,1000000000,24.691358024691358,3
1583,10,3,13,121.76923076923077,527.6666666666666,3166,52.766666666666666,1000000000,18.95135818066961,3
2406,10,3,13,185.07692307692307,802,4812,80.2,1000000000,12.468827930174562,4
2464,9,11,20,123.2,224,4928,82.13333333333334,3666666666.6666665,44.64285714285713,4
3330,9,5,14,237.85714285714286,666,6660,111,1666666666.6666665,15.015015015015013,5
1096,6,3,9,121.77777777777777,365.3333333333333,2192,36.53333333333333,1000000000,27.37226277372263,3
1873,8,4,12,156.08333333333334,468.25,3746,62.43333333333333,1333333333.3333333,21.356113187399895,4
1066,5,3,8,133.25,355.3333333333333,2132,35.53333333333333,1000000000,28.142589118198874,3
1075,5,3,8,134.375,358.3333333333333,2150,35.833333333333336,1000000000,27.906976744186043,3
1437,7,3,10,143.7,479,2874,47.9,1000000000,20.87682672233821,3
971,4,4,8,121.375,242.75,1942,32.36666666666667,1333333333.3333333,41.19464469618949,3
1540,9,3,12,128.33333333333334,513.3333333333334,3080,51.333333333333336,1000000000,19.48051948051948,3
1644,4,7,11,149.45454545454547,234.85714285714286,3288,54.8,2333333333.333333,42.57907542579075,4
2238,9,3,12,186.5,746,4476,74.6,1000000000,13.404825737265417,4
938,3,3,6,156.33333333333334,312.6666666666667,1876,31.266666666666666,1000000000,31.982942430703623,3
2593,10,7,17,152.52941176470588,370.42857142857144,5186,86.43333333333334,2333333333.333333,26.995757809487074,4
3167,11,7,18,175.94444444444446,452.42857142857144,6334,105.56666666666666,2333333333.333333,22.102936532996523,5
939,6,3,9,104.33333333333333,313,1878,31.3,1000000000,31.948881789137378,3
1100,5,3,8,137.5,366.6666666666667,2200,36.666666666666664,1000000000,27.272727272727273,3
1459,4,3,7,208.42857142857142,486.3333333333333,2918,48.63333333333333,1000000000,20.5620287868403,3
973,7,3,10,97.3,324.3333333333333,1946,32.43333333333333,1000000000,30.83247687564235,3
2860,17,4,21,136.1904761904762,715,5720,95.33333333333333,1333333333.3333333,13.986013986013987,5
1661,8,3,11,151,553.6666666666666,3322,55.36666666666667,1000000000,18.06140878988561,4
2533,13,3,16,158.3125,844.3333333333334,5066,84.43333333333334,1000000000,11.843663639952624,4
1459,6,5,11,132.63636363636363,291.8,2918,48.63333333333333,1666666666.6666665,34.27004797806717,3
1772,11,7,18,98.44444444444444,253.14285714285714,3544,59.06666666666667,2333333333.333333,39.50338600451467,4
1973,10,5,15,131.53333333333333,394.6,3946,65.76666666666667,1666666666.6666665,25.34211860111505,4
1565,9,4,13,120.38461538461539,391.25,3130,52.166666666666664,1333333333.3333333,25.559105431309906,3
1862,7,6,13,143.23076923076923,310.3333333333333,3724,62.06666666666667,2000000000,32.223415682062296,4
1585,5,3,8,198.125,528.3333333333334,3170,52.833333333333336,1000000000,18.92744479495268,3
721,4,3,7,103,240.33333333333334,1442,24.033333333333335,1000000000,41.60887656033287,2
2474,19,3,22,112.45454545454545,824.6666666666666,4948,82.46666666666667,1000000000,12.126111560226352,4
1034,7,3,10,103.4,344.6666666666667,2068,34.46666666666667,1000000000,29.013539651837522,3
2141,8,3,11,194.63636363636363,713.6666666666666,4282,71.36666666666666,1000000000,14.012143858010278,4
1463,7,3,10,146.3,487.6666666666667,2926,48.766666666666666,1000000000,20.50580997949419,3
623,3,3,6,103.83333333333333,207.66666666666666,1246,20.766666666666666,1000000000,48.154093097913325,2
1614,9,3,12,134.5,538,3228,53.8,1000000000,18.58736059479554,4
1975,10,5,15,131.66666666666666,395,3950,65.83333333333333,1666666666.6666665,25.31645569620253,4
2122,9,3,12,176.83333333333334,707.3333333333334,4244,70.73333333333333,1000000000,14.13760603204524,4
1027,7,6,13,79,171.16666666666666,2054,34.233333333333334,2000000000,58.422590068159685,3
2071,18,3,21,98.61904761904762,690.3333333333334,4142,69.03333333333333,1000000000,14.485755673587638,4
2373,8,3,11,215.72727272727272,791,4746,79.1,1000000000,12.642225031605564,4
1888,11,3,14,134.85714285714286,629.3333333333334,3776,62.93333333333333,1000000000,15.889830508474578,4
2513,9,3,12,209.41666666666666,837.6666666666666,5026,83.76666666666667,1000000000,11.93792280143255,4
2036,12,3,15,135.73333333333332,678.6666666666666,4072,67.86666666666666,1000000000,14.734774066797645,4
1251,15,3,18,69.5,417,2502,41.7,1000000000,23.980815347721823,3
2339,21,5,26,89.96153846153847,467.8,4678,77.96666666666667,1666666666.6666665,21.37665669089354,4
1656,3,6,9,184,276,3312,55.2,2000000000,36.231884057971016,4
1443,9,6,15,96.2,240.5,2886,48.1,2000000000,41.58004158004158,3
1452,6,5,11,132,290.4,2904,48.4,1666666666.6666665,34.43526170798898,3
2260,11,8,19,118.94736842105263,282.5,4520,75.33333333333333,2666666666.6666665,35.39823008849557,4
1431,11,3,14,102.21428571428571,477,2862,47.7,1000000000,20.964360587002094,3
1194,4,3,7,170.57142857142858,398,2388,39.8,1000000000,25.12562814070352,3
1678,8,3,11,152.54545454545453,559.3333333333334,3356,55.93333333333333,1000000000,17.87842669845054,4
1144,7,3,10,114.4,381.3333333333333,2288,38.13333333333333,1000000000,26.223776223776223,3
2145,7,9,16,134.0625,238.33333333333334,4290,71.5,3000000000,41.95804195804196,4
1598,6,5,11,145.27272727272728,319.6,3196,53.266666666666666,1666666666.6666665,31.289111389236542,4
1477,6,3,9,164.11111111111111,492.3333333333333,2954,49.233333333333334,1000000000,20.31144211238998,3
1487,8,3,11,135.1818181818182,495.6666666666667,2974,49.56666666666667,1000000000,20.174848688634835,3
3360,18,3,21,160,1120,6720,112,1000000000,8.928571428571429,5
2614,14,3,17,153.76470588235293,871.3333333333334,5228,87.13333333333334,1000000000,11.476664116296861,4
1988,12,3,15,132.53333333333333,662.6666666666666,3976,66.26666666666667,1000000000,15.090543259557345,4
1435,10,4,14,102.5,358.75,2870,47.833333333333336,1333333333.3333333,27.874564459930312,3
1017,7,3,10,101.7,339,2034,33.9,1000000000,29.49852507374631,3
1244,4,3,7,177.71428571428572,414.6666666666667,2488,41.46666666666667,1000000000,24.115755627009644,3
1657,9,3,12,138.08333333333334,552.3333333333334,3314,55.233333333333334,1000000000,18.105009052504524,4
1223,6,3,9,135.88888888888889,407.6666666666667,2446,40.766666666666666,1000000000,24.529844644317254,3
2451,13,3,16,153.1875,817,4902,81.7,1000000000,12.239902080783354,4
1907,6,4,10,190.7,476.75,3814,63.56666666666667,1333333333.3333333,20.975353959098054,4
968,6,3,9,107.55555555555556,322.6666666666667,1936,32.266666666666666,1000000000,30.991735537190085,3
1389,7,3,10,138.9,463,2778,46.3,1000000000,21.598272138228943,3
915,5,3,8,114.375,305,1830,30.5,1000000000,32.786885245901644,2
1909,13,3,16,119.3125,636.3333333333334,3818,63.63333333333333,1000000000,15.71503404924044,4
470,4,3,7,67.14285714285714,156.66666666666666,940,15.666666666666666,1000000000,63.829787234042556,1
1781,10,3,13,137,593.6666666666666,3562,59.36666666666667,1000000000,16.844469399213924,4
1412,9,3,12,117.66666666666667,470.6666666666667,2824,47.06666666666667,1000000000,21.246458923512744,3
1285,14,3,17,75.58823529411765,428.3333333333333,2570,42.833333333333336,1000000000,23.346303501945524,3
1491,6,3,9,165.66666666666666,497,2982,49.7,1000000000,20.120724346076457,3
1663,9,5,14,118.78571428571429,332.6,3326,55.43333333333333,1666666666.6666665,30.066145520144318,4
2313,9,3,12,192.75,771,4626,77.1,1000000000,12.97016861219196,4
1571,9,3,12,130.91666666666666,523.6666666666666,3142,52.36666666666667,1000000000,19.096117122851687,3
1062,4,3,7,151.71428571428572,354,2124,35.4,1000000000,28.24858757062147,3
1194,3,3,6,199,398,2388,39.8,1000000000,25.12562814070352,3
1407,7,3,10,140.7,469,2814,46.9,1000000000,21.321961620469082,3
1333,4,3,7,190.42857142857142,444.3333333333333,2666,44.43333333333333,1000000000,22.505626406601653,3
1640,10,3,13,126.15384615384616,546.6666666666666,3280,54.666666666666664,1000000000,18.29268292682927,4
2494,12,7,19,131.26315789473685,356.2857142857143,4988,83.13333333333334,2333333333.333333,28.0673616680032,4
1730,14,3,17,101.76470588235294,576.6666666666666,3460,57.666666666666664,1000000000,17.341040462427745,4
2493,18,3,21,118.71428571428571,831,4986,83.1,1000000000,12.03369434416366,4
1937,13,3,16,121.0625,645.6666666666666,3874,64.56666666666666,1000000000,15.487867836861126,4
1784,11,3,14,127.42857142857143,594.6666666666666,3568,59.46666666666667,1000000000,16.81614349775785,4
1753,10,3,13,134.84615384615384,584.3333333333334,3506,58.43333333333333,1000000000,17.113519680547633,4
3017,16,3,19,158.78947368421052,1005.6666666666666,6034,100.56666666666666,1000000000,9.943652635067949,5
2031,7,3,10,203.1,677,4062,67.7,1000000000,14.771048744460856,4
1112,6,3,9,123.55555555555556,370.6666666666667,2224,37.06666666666667,1000000000,26.978417266187048,3
2019,5,5,10,201.9,403.8,4038,67.3,1666666666.6666665,24.764735017335315,4
1307,5,6,11,118.81818181818181,217.83333333333334,2614,43.56666666666667,2000000000,45.906656465187446,3
755,3,3,6,125.83333333333333,251.66666666666666,1510,25.166666666666668,1000000000,39.735099337748345,2
2021,9,3,12,168.41666666666666,673.6666666666666,4042,67.36666666666666,1000000000,14.84413656605641,4
1789,11,3,14,127.78571428571429,596.3333333333334,3578,59.63333333333333,1000000000,16.769144773616546,4
1231,3,3,6,205.16666666666666,410.3333333333333,2462,41.03333333333333,1000000000,24.370430544272953,3
1635,5,3,8,204.375,545,3270,54.5,1000000000,18.34862385321101,4
1351,7,3,10,135.1,450.3333333333333,2702,45.03333333333333,1000000000,22.20577350111029,3
1393,5,4,9,154.77777777777777,348.25,2786,46.43333333333333,1333333333.3333333,28.71500358937545,3
1380,9,3,12,115,460,2760,46,1000000000,21.73913043478261,3
1076,6,3,9,119.55555555555556,358.6666666666667,2152,35.86666666666667,1000000000,27.88104089219331,3
1048,5,4,9,116.44444444444444,262,2096,34.93333333333333,1333333333.3333333,38.16793893129771,3
920,5,3,8,115,306.6666666666667,1840,30.666666666666668,1000000000,32.60869565217391,3
1048,8,4,12,87.33333333333333,262,2096,34.93333333333333,1333333333.3333333,38.16793893129771,3
1931,15,3,18,107.27777777777777,643.6666666666666,3862,64.36666666666666,1000000000,15.535991714137753,4
2757,11,5,16,172.3125,551.4,5514,91.9,1666666666.6666665,18.135654697134566,5
1191,7,3,10,119.1,397,2382,39.7,1000000000,25.188916876574304,3
1479,11,3,14,105.64285714285714,493,2958,49.3,1000000000,20.28397565922921,3
1154,7,3,10,115.4,384.6666666666667,2308,38.46666666666667,1000000000,25.996533795493935,3
1271,8,3,11,115.54545454545455,423.6666666666667,2542,42.36666666666667,1000000000,23.603461841070022,3
2510,16,3,19,132.10526315789474,836.6666666666666,5020,83.66666666666667,1000000000,11.952191235059761,4
893,6,4,10,89.3,223.25,1786,29.766666666666666,1333333333.3333333,44.79283314669653,2
1388,12,3,15,92.53333333333333,462.6666666666667,2776,46.266666666666666,1000000000,21.613832853025936,3
1531,8,7,15,102.06666666666666,218.71428571428572,3062,51.03333333333333,2333333333.333333,45.72175048987589,3
1465,10,3,13,112.6923076923077,488.3333333333333,2930,48.833333333333336,1000000000,20.477815699658702,3
1326,11,3,14,94.71428571428571,442,2652,44.2,1000000000,22.62443438914027,3
3189,21,3,24,132.875,1063,6378,106.3,1000000000,9.40733772342427,5
1488,9,3,12,124,496,2976,49.6,1000000000,20.161290322580644,3
1856,9,3,12,154.66666666666666,618.6666666666666,3712,61.86666666666667,1000000000,16.163793103448274,4
1050,8,5,13,80.76923076923077,210,2100,35,1666666666.6666665,47.61904761904761,3
1664,12,3,15,110.93333333333334,554.6666666666666,3328,55.46666666666667,1000000000,18.028846153846153,4
1703,5,4,9,189.22222222222223,425.75,3406,56.766666666666666,1333333333.3333333,23.48796241926013,4
1405,10,3,13,108.07692307692308,468.3333333333333,2810,46.833333333333336,1000000000,21.352313167259787,3
607,5,3,8,75.875,202.33333333333334,1214,20.233333333333334,1000000000,49.42339373970346,2
1766,14,3,17,103.88235294117646,588.6666666666666,3532,58.86666666666667,1000000000,16.98754246885617,4
2448,9,3,12,204,816,4896,81.6,1000000000,12.254901960784315,4
1640,9,4,13,126.15384615384616,410,3280,54.666666666666664,1333333333.3333333,24.390243902439025,4
2027,7,3,10,202.7,675.6666666666666,4054,67.56666666666666,1000000000,14.80019733596448,4
2051,11,5,16,128.1875,410.2,4102,68.36666666666666,1666666666.6666665,24.378352023403217,4
1254,8,3,11,114,418,2508,41.8,1000000000,23.92344497607656,3
1618,10,3,13,124.46153846153847,539.3333333333334,3236,53.93333333333333,1000000000,18.54140914709518,4
1040,4,3,7,148.57142857142858,346.6666666666667,2080,34.666666666666664,1000000000,28.846153846153847,3
2680,12,3,15,178.66666666666666,893.3333333333334,5360,89.33333333333333,1000000000,11.194029850746269,5
1775,7,9,16,110.9375,197.22222222222223,3550,59.166666666666664,3000000000,50.70422535211268,4
3121,22,3,25,124.84,1040.3333333333333,6242,104.03333333333333,1000000000,9.612303748798462,5
700,7,3,10,70,233.33333333333334,1400,23.333333333333332,1000000000,42.85714285714286,2
2620,14,4,18,145.55555555555554,655,5240,87.33333333333333,1333333333.3333333,15.267175572519085,4
2520,12,6,18,140,420,5040,84,2000000000,23.80952380952381,4
1148,6,3,9,127.55555555555556,382.6666666666667,2296,38.266666666666666,1000000000,26.13240418118467,3
1194,6,3,9,132.66666666666666,398,2388,39.8,1000000000,25.12562814070352,3
2307,7,3,10,230.7,769,4614,76.9,1000000000,13.003901170351105,4
699,5,3,8,87.375,233,1398,23.3,1000000000,42.91845493562232,2
2794,12,8,20,139.7,349.25,5588,93.13333333333334,2666666666.6666665,28.632784538296345,5
2329,14,6,20,116.45,388.1666666666667,4658,77.63333333333334,2000000000,25.762129669386,4
1346,8,4,12,112.16666666666667,336.5,2692,44.86666666666667,1333333333.3333333,29.717682020802375,3
1436,8,5,13,110.46153846153847,287.2,2872,47.86666666666667,1666666666.6666665,34.81894150417827,3
1631,7,3,10,163.1,543.6666666666666,3262,54.36666666666667,1000000000,18.393623543838135,4
697,5,3,8,87.125,232.33333333333334,1394,23.233333333333334,1000000000,43.0416068866571,2
1686,8,5,13,129.69230769230768,337.2,3372,56.2,1666666666.6666665,29.65599051008303,4
1217,10,3,13,93.61538461538461,405.6666666666667,2434,40.56666666666667,1000000000,24.650780608052585,3
1275,5,4,9,141.66666666666666,318.75,2550,42.5,1333333333.3333333,31.372549019607842,3
3031,8,4,12,252.58333333333334,757.75,6062,101.03333333333333,1333333333.3333333,13.196964698119432,5
533,4,3,7,76.14285714285714,177.66666666666666,1066,17.766666666666666,1000000000,56.28517823639775,1
1770,11,3,14,126.42857142857143,590,3540,59,1000000000,16.949152542372882,4
1261,10,3,13,97,420.3333333333333,2522,42.03333333333333,1000000000,23.79064234734338,3
1515,8,3,11,137.72727272727272,505,3030,50.5,1000000000,19.801980198019802,3
1684,5,3,8,210.5,561.3333333333334,3368,56.13333333333333,1000000000,17.814726840855105,4
2024,10,3,13,155.69230769230768,674.6666666666666,4048,67.46666666666667,1000000000,14.822134387351777,4
1193,5,3,8,149.125,397.6666666666667,2386,39.766666666666666,1000000000,25.14668901927913,3
1498,6,4,10,149.8,374.5,2996,49.93333333333333,1333333333.3333333,26.7022696929239,3
